GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,341800
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,480800
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,139000
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Average Total Expenses,341800
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,EER,71.1
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Estimated Population,1050
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1541
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,131300
Contractor,PMS,England,All,Male,>=50<60,All,All,All,All,,,,,Sample Count,600
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Car and Travel,1700
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Employee,179900
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Interest,2000
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Net Capital Allowances,2200
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Office and General Business,23000
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Other,34200
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Premises,39200
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,282100
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,412300
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,130100
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Average Total Expenses,282100
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,EER,68.4
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Estimated Population,400
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3168
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,116600
Contractor,PMS,England,All,Male,>=60,All,All,All,All,,,,,Sample Count,250
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Car and Travel,14.8
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Employee,1.5
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Interest,42.7
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Net Capital Allowances,3.2
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Office and General Business,1
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Other,0.6
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,%Zero Premises,1.3
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Car and Travel,1200
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Employee,211600
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Interest,4100
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Net Capital Allowances,2400
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Office and General Business,22700
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Other,39200
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Premises,44900
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Tot Expenses,326200
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,461900
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,135700
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Average Total Expenses,326200
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,EER,70.6
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Estimated Population,2800
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,970
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Median Income Before Tax,126100
Contractor,PMS,England,All,Male,All,All,All,All,All,,,,,Sample Count,1600
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Car and Travel,7.7
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Interest,32.7
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Net Capital Allowances,1.9
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Other,1.9
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Car and Travel,1100
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Employee,189000
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Interest,4500
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Office and General Business,23600
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Other,69300
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Premises,32300
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Expenses,321300
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,442700
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,121400
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Average Total Expenses,321300
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,EER,72.6
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Estimated Population,100
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,4662
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Median Income Before Tax,113200
Contractor,PMS,England,Dispensing,All,<40,All,All,All,All,,,,,Sample Count,50
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Car and Travel,7.7
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Interest,21.9
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Net Capital Allowances,1.9
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Car and Travel,900
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Employee,195400
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Interest,7700
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Office and General Business,21400
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Other,95700
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Premises,29000
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,352100
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,469700
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,117600
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Total Expenses,352100
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,EER,75
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Estimated Population,300
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2395
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,112200
Contractor,PMS,England,Dispensing,All,>=40<50,All,All,All,All,,,,,Sample Count,150
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Car and Travel,8.4
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Interest,28.6
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Net Capital Allowances,1.7
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Car and Travel,1100
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Employee,204000
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Interest,6500
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Office and General Business,23800
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Other,109800
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Premises,31000
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,378400
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,515700
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,137300
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Total Expenses,378400
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,EER,73.4
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Estimated Population,250
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3854
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,121100
Contractor,PMS,England,Dispensing,All,>=50<60,All,All,All,All,,,,,Sample Count,100
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Car and Travel,14.3
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Interest,28.6
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Employee,185600
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Interest,7200
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Net Capital Allowances,2300
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Office and General Business,24900
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Other,102300
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Premises,38200
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Expenses,361500
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,496600
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,135100
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Average Total Expenses,361500
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,EER,72.8
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Estimated Population,50
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,10255
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Median Income Before Tax,114400
Contractor,PMS,England,Dispensing,All,>=60,All,All,All,All,,,,,Sample Count,50
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Car and Travel,5.3
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Interest,10.5
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Car and Travel,800
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Employee,189100
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Interest,9300
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Office and General Business,21200
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Other,112400
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Premises,27500
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Expenses,362300
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Gross Earnings,484800
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Income Before Tax,122600
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Total Expenses,362300
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,EER,74.7
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Estimated Population,200
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Income Before Tax Standard Error,3031
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Median Income Before Tax,115600
Contractor,PMS,England,Dispensing,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Sample Count,100
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Car and Travel,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Interest,42.9
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Car and Travel,1100
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Employee,213300
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Interest,4500
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Net Capital Allowances,2200
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Office and General Business,17200
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Other,76300
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Premises,40700
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Expenses,355300
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Gross Earnings,483100
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Income Before Tax,127800
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Total Expenses,355300
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,EER,73.5
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Estimated Population,50
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,5132
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,122100
Contractor,PMS,England,Dispensing,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,50
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Car and Travel,7.6
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Interest,29.1
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Car and Travel,1000
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Employee,206900
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Interest,5600
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Net Capital Allowances,1400
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Office and General Business,23700
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Other,51700
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Premises,30300
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Tot Expenses,320600
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Tot Gross Earnings,447200
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Tot Income Before Tax,126600
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Average Total Expenses,320600
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,EER,71.7
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Estimated Population,150
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Income Before Tax Standard Error,4161
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Median Income Before Tax,112200
Contractor,PMS,England,Dispensing,All,All,All,All,"20,000 and over",All,,,,,Sample Count,100
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Car and Travel,10
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Interest,30
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Net Capital Allowances,2.7
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Other,0.9
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Car and Travel,1000
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Employee,205000
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Interest,7200
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Net Capital Allowances,2300
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Office and General Business,25900
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Other,117300
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Premises,32600
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,391300
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,518500
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,127200
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Total Expenses,391300
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,EER,75.5
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,200
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,4066
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,114400
Contractor,PMS,England,Dispensing,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,100
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Car and Travel,8.2
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Interest,26.2
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,1.8
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Other,0.3
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Employee,197000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Interest,6800
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Office and General Business,22700
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Other,96800
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Premises,30600
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Tot Expenses,357000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,482800
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,125800
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Average Total Expenses,357000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,EER,73.9
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Estimated Population,650
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,1954
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Median Income Before Tax,115000
Contractor,PMS,England,Dispensing,All,All,All,All,All,All,,,,,Sample Count,350
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,21.4
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Employee,0
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,39.3
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,10.7
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Other,0
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Premises,0
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Car and Travel,1300
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Employee,148700
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Interest,2500
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Net Capital Allowances,1800
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Office and General Business,18300
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Other,112000
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Premises,24100
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,308700
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,435600
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,126900
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Total Expenses,308700
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,EER,70.9
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,50
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,6077
Contractor,PMS,England,Dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,112900
