GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Premises,38300
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,271400
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,388500
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,117200
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Total Expenses,271400
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,EER,69.8
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,1850
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,1194
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,109900
Contractor,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,1000
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Car and Travel,13.2
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Employee,1.5
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Interest,42.6
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,4.4
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Office and General Business,0.8
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Other,0.7
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,%Zero Premises,1.1
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Car and Travel,1100
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Employee,181400
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Interest,3700
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Office and General Business,24700
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Other,32600
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Premises,39900
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Expenses,285600
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,406100
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,120500
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Average Total Expenses,285600
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,EER,70.3
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Estimated Population,5400
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,GE D1,200000
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,GE D9,654700
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,GE Median,368300
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,GE Q1,277800
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,GE Q3,491800
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,IBT D1,62000
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,IBT D9,185000
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,IBT Q1,85300
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,IBT Q3,147000
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,727
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Median Income Before Tax,113400
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,Sample Count,2850
Contractor,PMS,England,All,All,All,All,All,All,All,,,,,TE Median,245900
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=100000<125000,,Count_of_GPs,1230
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=100000<125000,,Cumulative_Percentage_of_GPs_%,60.9
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=100000<125000,,Percentage_of_GPs_%,22.9
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=125000,,Count_of_GPs,2100
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=125000,,Cumulative_Percentage_of_GPs_%,100
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=125000,,Percentage_of_GPs_%,39.1
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=50000<75000,,Count_of_GPs,610
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=50000<75000,,Cumulative_Percentage_of_GPs_%,17.1
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=50000<75000,,Percentage_of_GPs_%,11.4
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=75000<100000,,Count_of_GPs,1120
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=75000<100000,,Cumulative_Percentage_of_GPs_%,38
Contractor,PMS,England,All,All,All,All,All,All,All,,,>=75000<100000,,Percentage_of_GPs_%,20.9
Contractor,PMS,England,All,All,All,All,All,All,All,,,>0<50000,,Count_of_GPs,310
Contractor,PMS,England,All,All,All,All,All,All,All,,,>0<50000,,Cumulative_Percentage_of_GPs_%,5.7
Contractor,PMS,England,All,All,All,All,All,All,All,,,>0<50000,,Percentage_of_GPs_%,5.7
Contractor,PMS,England,All,All,All,All,All,All,All,,>=100000<125000,,,Count_of_GPs,270
Contractor,PMS,England,All,All,All,All,All,All,All,,>=100000<125000,,,Cumulative_Percentage_of_GPs_%,10.7
Contractor,PMS,England,All,All,All,All,All,All,All,,>=100000<125000,,,Percentage_of_GPs_%,5
Contractor,PMS,England,All,All,All,All,All,All,All,,>=125000<150000,,,Count_of_GPs,330
Contractor,PMS,England,All,All,All,All,All,All,All,,>=125000<150000,,,Cumulative_Percentage_of_GPs_%,16.9
Contractor,PMS,England,All,All,All,All,All,All,All,,>=125000<150000,,,Percentage_of_GPs_%,6.2
Contractor,PMS,England,All,All,All,All,All,All,All,,>=150000<175000,,,Count_of_GPs,430
Contractor,PMS,England,All,All,All,All,All,All,All,,>=150000<175000,,,Cumulative_Percentage_of_GPs_%,24.9
Contractor,PMS,England,All,All,All,All,All,All,All,,>=150000<175000,,,Percentage_of_GPs_%,8
Contractor,PMS,England,All,All,All,All,All,All,All,,>=175000<200000,,,Count_of_GPs,490
Contractor,PMS,England,All,All,All,All,All,All,All,,>=175000<200000,,,Cumulative_Percentage_of_GPs_%,34.1
Contractor,PMS,England,All,All,All,All,All,All,All,,>=175000<200000,,,Percentage_of_GPs_%,9.2
Contractor,PMS,England,All,All,All,All,All,All,All,,>=200000<225000,,,Count_of_GPs,450
Contractor,PMS,England,All,All,All,All,All,All,All,,>=200000<225000,,,Cumulative_Percentage_of_GPs_%,42.6
Contractor,PMS,England,All,All,All,All,All,All,All,,>=200000<225000,,,Percentage_of_GPs_%,8.5
Contractor,PMS,England,All,All,All,All,All,All,All,,>=225000<250000,,,Count_of_GPs,480
Contractor,PMS,England,All,All,All,All,All,All,All,,>=225000<250000,,,Cumulative_Percentage_of_GPs_%,51.6
Contractor,PMS,England,All,All,All,All,All,All,All,,>=225000<250000,,,Percentage_of_GPs_%,9
Contractor,PMS,England,All,All,All,All,All,All,All,,>=250000,,,Count_of_GPs,2610
Contractor,PMS,England,All,All,All,All,All,All,All,,>=250000,,,Cumulative_Percentage_of_GPs_%,100.1
Contractor,PMS,England,All,All,All,All,All,All,All,,>=250000,,,Percentage_of_GPs_%,48.5
Contractor,PMS,England,All,All,All,All,All,All,All,,>=50000<75000,,,Count_of_GPs,60
Contractor,PMS,England,All,All,All,All,All,All,All,,>=50000<75000,,,Cumulative_Percentage_of_GPs_%,2.9
Contractor,PMS,England,All,All,All,All,All,All,All,,>=50000<75000,,,Percentage_of_GPs_%,1
Contractor,PMS,England,All,All,All,All,All,All,All,,>=75000<100000,,,Count_of_GPs,150
Contractor,PMS,England,All,All,All,All,All,All,All,,>=75000<100000,,,Cumulative_Percentage_of_GPs_%,5.7
Contractor,PMS,England,All,All,All,All,All,All,All,,>=75000<100000,,,Percentage_of_GPs_%,2.8
Contractor,PMS,England,All,All,All,All,All,All,All,,>0<50000,,,Count_of_GPs,100
Contractor,PMS,England,All,All,All,All,All,All,All,,>0<50000,,,Cumulative_Percentage_of_GPs_%,1.9
Contractor,PMS,England,All,All,All,All,All,All,All,,>0<50000,,,Percentage_of_GPs_%,1.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=100000<125000,,,,Count_of_GPs,30
Contractor,PMS,England,All,All,All,All,All,All,All,>=100000<125000,,,,Cumulative_Percentage_of_GPs_%,2.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=100000<125000,,,,Percentage_of_GPs_%,0.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=125000<150000,,,,Count_of_GPs,90
Contractor,PMS,England,All,All,All,All,All,All,All,>=125000<150000,,,,Cumulative_Percentage_of_GPs_%,4.5
Contractor,PMS,England,All,All,All,All,All,All,All,>=125000<150000,,,,Percentage_of_GPs_%,1.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=150000<175000,,,,Count_of_GPs,120
Contractor,PMS,England,All,All,All,All,All,All,All,>=150000<175000,,,,Cumulative_Percentage_of_GPs_%,6.7
Contractor,PMS,England,All,All,All,All,All,All,All,>=150000<175000,,,,Percentage_of_GPs_%,2.2
Contractor,PMS,England,All,All,All,All,All,All,All,>=175000<200000,,,,Count_of_GPs,180
Contractor,PMS,England,All,All,All,All,All,All,All,>=175000<200000,,,,Cumulative_Percentage_of_GPs_%,10
Contractor,PMS,England,All,All,All,All,All,All,All,>=175000<200000,,,,Percentage_of_GPs_%,3.3
Contractor,PMS,England,All,All,All,All,All,All,All,>=200000<225000,,,,Count_of_GPs,210
Contractor,PMS,England,All,All,All,All,All,All,All,>=200000<225000,,,,Cumulative_Percentage_of_GPs_%,13.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=200000<225000,,,,Percentage_of_GPs_%,3.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=225000<250000,,,,Count_of_GPs,250
Contractor,PMS,England,All,All,All,All,All,All,All,>=225000<250000,,,,Cumulative_Percentage_of_GPs_%,18.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=225000<250000,,,,Percentage_of_GPs_%,4.7
Contractor,PMS,England,All,All,All,All,All,All,All,>=250000<275000,,,,Count_of_GPs,300
Contractor,PMS,England,All,All,All,All,All,All,All,>=250000<275000,,,,Cumulative_Percentage_of_GPs_%,24.2
Contractor,PMS,England,All,All,All,All,All,All,All,>=250000<275000,,,,Percentage_of_GPs_%,5.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=275000<300000,,,,Count_of_GPs,370
Contractor,PMS,England,All,All,All,All,All,All,All,>=275000<300000,,,,Cumulative_Percentage_of_GPs_%,31
Contractor,PMS,England,All,All,All,All,All,All,All,>=275000<300000,,,,Percentage_of_GPs_%,6.8
Contractor,PMS,England,All,All,All,All,All,All,All,>=300000<325000,,,,Count_of_GPs,400
Contractor,PMS,England,All,All,All,All,All,All,All,>=300000<325000,,,,Cumulative_Percentage_of_GPs_%,38.4
Contractor,PMS,England,All,All,All,All,All,All,All,>=300000<325000,,,,Percentage_of_GPs_%,7.4
Contractor,PMS,England,All,All,All,All,All,All,All,>=325000<350000,,,,Count_of_GPs,370
Contractor,PMS,England,All,All,All,All,All,All,All,>=325000<350000,,,,Cumulative_Percentage_of_GPs_%,45.3
Contractor,PMS,England,All,All,All,All,All,All,All,>=325000<350000,,,,Percentage_of_GPs_%,6.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=350000<375000,,,,Count_of_GPs,340
Contractor,PMS,England,All,All,All,All,All,All,All,>=350000<375000,,,,Cumulative_Percentage_of_GPs_%,51.7
Contractor,PMS,England,All,All,All,All,All,All,All,>=350000<375000,,,,Percentage_of_GPs_%,6.4
Contractor,PMS,England,All,All,All,All,All,All,All,>=375000<400000,,,,Count_of_GPs,310
Contractor,PMS,England,All,All,All,All,All,All,All,>=375000<400000,,,,Cumulative_Percentage_of_GPs_%,57.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=375000<400000,,,,Percentage_of_GPs_%,5.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=400000<500000,,,,Count_of_GPs,1000
Contractor,PMS,England,All,All,All,All,All,All,All,>=400000<500000,,,,Cumulative_Percentage_of_GPs_%,76.2
Contractor,PMS,England,All,All,All,All,All,All,All,>=400000<500000,,,,Percentage_of_GPs_%,18.6
Contractor,PMS,England,All,All,All,All,All,All,All,>=500000,,,,Count_of_GPs,1280
Contractor,PMS,England,All,All,All,All,All,All,All,>=500000,,,,Cumulative_Percentage_of_GPs_%,99.9
Contractor,PMS,England,All,All,All,All,All,All,All,>=500000,,,,Percentage_of_GPs_%,23.7
Contractor,PMS,England,All,All,All,All,All,All,All,>0<100000,,,,Count_of_GPs,120
Contractor,PMS,England,All,All,All,All,All,All,All,>0<100000,,,,Cumulative_Percentage_of_GPs_%,2.3
Contractor,PMS,England,All,All,All,All,All,All,All,>0<100000,,,,Percentage_of_GPs_%,2.3
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,20.3
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Employee,2.6
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,55.4
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,13.6
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Office and General Business,1.1
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Other,2.2
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Premises,1.1
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Car and Travel,1600
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Employee,137900
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Interest,2000
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Office and General Business,20800
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Other,35500
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Premises,32500
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,232300
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,342400
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,110100
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Total Expenses,232300
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,EER,67.8
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,500
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,2288
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,99500
Contractor,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,250
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Car and Travel,2.1
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Employee,3
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Interest,37.8
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Net Capital Allowances,4.9
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Office and General Business,0.9
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Other,2.1
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,%Zero Premises,3
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Car and Travel,1300
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Employee,220900
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Interest,4500
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Net Capital Allowances,4000
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Office and General Business,25700
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Other,84400
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Premises,40600
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Expenses,381500
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Gross Earnings,518000
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Income Before Tax,136500
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Total Expenses,381500
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,EER,73.6
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Estimated Population,200
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Income Before Tax Standard Error,3418
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Median Income Before Tax,135900
Contractor,PMS,England,All,All,All,All,East of England,All,All,,,,,Sample Count,100
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Car and Travel,8.3
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Employee,2
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Interest,54
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Net Capital Allowances,5.7
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Office and General Business,1.5
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Other,1.3
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,%Zero Premises,1.6
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Car and Travel,1700
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Employee,195500
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Interest,2400
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Net Capital Allowances,2600
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Office and General Business,28100
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Other,31700
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Premises,46300
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Expenses,308200
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Gross Earnings,446300
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Income Before Tax,138100
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Average Total Expenses,308200
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,EER,69.1
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Estimated Population,1450
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Income Before Tax Standard Error,1756
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Median Income Before Tax,126000
Contractor,PMS,England,All,All,All,All,London,All,All,,,,,Sample Count,800
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Car and Travel,11
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Employee,0.8
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Interest,48.7
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Net Capital Allowances,3.6
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Office and General Business,0.8
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Other,0.8
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,%Zero Premises,0.8
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Car and Travel,900
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Employee,158700
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Interest,1600
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Office and General Business,22200
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Other,38100
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Premises,40000
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Expenses,263400
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Gross Earnings,383800
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Income Before Tax,120300
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Total Expenses,263400
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,EER,68.6
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Estimated Population,450
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Income Before Tax Standard Error,2660
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Median Income Before Tax,113700
Contractor,PMS,England,All,All,All,All,Midlands,All,All,,,,,Sample Count,250
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Car and Travel,31.4
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Employee,0.6
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Interest,54.8
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Net Capital Allowances,5.3
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Office and General Business,0.5
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Other,0
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Premises,0.8
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Car and Travel,900
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Employee,190300
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Interest,2500
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Net Capital Allowances,1700
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Office and General Business,24700
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Other,25900
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Premises,49700
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Expenses,295600
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Gross Earnings,413200
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Income Before Tax,117600
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Total Expenses,295600
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,EER,71.5
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Estimated Population,1200
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Income Before Tax Standard Error,1326
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Median Income Before Tax,112200
Contractor,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Sample Count,650
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Car and Travel,19
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Employee,2.2
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Interest,45.8
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Net Capital Allowances,7.2
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Office and General Business,0.9
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Other,0.6
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,%Zero Premises,1.9
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Car and Travel,900
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Employee,159600
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Interest,1500
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Net Capital Allowances,1100
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Office and General Business,22300
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Other,21100
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Premises,34700
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Tot Expenses,241200
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Tot Gross Earnings,357300
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Tot Income Before Tax,116000
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Average Total Expenses,241200
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,EER,67.5
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Estimated Population,600
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Income Before Tax Standard Error,1789
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Median Income Before Tax,112700
Contractor,PMS,England,All,All,All,All,North West,All,All,,,,,Sample Count,300
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Car and Travel,1.9
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Employee,0.5
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Interest,30.6
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Net Capital Allowances,1.4
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Office and General Business,0
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Other,0.9
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,%Zero Premises,0
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Car and Travel,800
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Employee,182700
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Interest,5500
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Office and General Business,25600
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Other,43200
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Premises,33600
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Tot Expenses,293400
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Tot Gross Earnings,411500
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Tot Income Before Tax,118100
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Average Total Expenses,293400
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,EER,71.3
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Estimated Population,400
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Income Before Tax Standard Error,2037
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Median Income Before Tax,114200
Contractor,PMS,England,All,All,All,All,South East of England,All,All,,,,,Sample Count,200
Contractor,PMS,England,All,All,All,All,South West of England,All,All,,,,,%Zero Car and Travel,2.9
