GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,%Zero Office and General Business,0.7
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,%Zero Other,0.5
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,%Zero Premises,0.8
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Employee,160700
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Interest,3000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Net Capital Allowances,1900
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Office and General Business,23100
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Other,23400
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Premises,36200
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Tot Expenses,249500
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Tot Gross Earnings,364700
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Tot Income Before Tax,115200
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Average Total Expenses,249500
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,EER,68.4
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Estimated Population,5200
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Income Before Tax Standard Error,648
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Median Income Before Tax,107100
Contractor,PMS,UK,Non-dispensing,All,All,All,All,All,,,,,Sample Count,3000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Car and Travel,17.1
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Employee,2.1
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Interest,61.3
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Net Capital Allowances,12.7
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Office and General Business,0.9
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Other,1.2
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Premises,0.9
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Car and Travel,1400
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Employee,117300
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Interest,1500
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Net Capital Allowances,2100
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Office and General Business,19300
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Other,19000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Premises,30500
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Expenses,191000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Gross Earnings,295300
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Income Before Tax,104300
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Total Expenses,191000
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,EER,64.7
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Estimated Population,600
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Income Before Tax Standard Error,1932
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Median Income Before Tax,93600
Contractor,PMS,UK,Non-dispensing,All,All,All,All,"Fewer than 5,000",,,,,Sample Count,350
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Car and Travel,9.9
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Employee,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Interest,50.8
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Net Capital Allowances,6.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Office and General Business,0.6
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Other,0.6
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Premises,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Employee,152600
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Interest,2000
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Net Capital Allowances,1000
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Office and General Business,24800
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Other,20300
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Premises,40400
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Expenses,241900
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Gross Earnings,351000
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Income Before Tax,109100
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Total Expenses,241900
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,EER,68.9
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Estimated Population,300
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Income Before Tax Standard Error,1972
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Median Income Before Tax,107100
Contractor,PMS,UK,Non-dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Sample Count,200
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Car and Travel,16.5
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Employee,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Interest,33
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Net Capital Allowances,6.6
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Office and General Business,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Premises,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Car and Travel,800
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Employee,174900
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Interest,1800
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Net Capital Allowances,1100
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Office and General Business,17200
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Other,30400
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Premises,34300
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Expenses,260400
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Gross Earnings,369300
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Income Before Tax,108800
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Average Total Expenses,260400
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,EER,70.5
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Estimated Population,150
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Income Before Tax Standard Error,3198
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Median Income Before Tax,106000
Contractor,PMS,UK,Non-dispensing,All,All,All,Cumbria & North East,All,,,,,Sample Count,100
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Car and Travel,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Employee,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Interest,32.1
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Net Capital Allowances,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Employee,235500
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Interest,4200
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Net Capital Allowances,2100
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Office and General Business,27600
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Other,25900
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Premises,41800
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Tot Expenses,338100
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Tot Gross Earnings,449400
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Tot Income Before Tax,111300
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Average Total Expenses,338100
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,EER,75.2
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Estimated Population,100
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Income Before Tax Standard Error,4084
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Median Income Before Tax,118300
Contractor,PMS,UK,Non-dispensing,All,All,All,East,All,,,,,Sample Count,50
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Car and Travel,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Employee,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Interest,32.1
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Net Capital Allowances,1.9
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Employee,235500
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Interest,4200
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Net Capital Allowances,2100
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Office and General Business,27600
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Other,25900
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Premises,41800
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Tot Expenses,338100
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Tot Gross Earnings,449400
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Tot Income Before Tax,111300
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Average Total Expenses,338100
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,EER,75.2
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Estimated Population,100
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Income Before Tax Standard Error,4084
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Median Income Before Tax,118300
Contractor,PMS,UK,Non-dispensing,All,All,All,East of England,All,,,,,Sample Count,50
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Car and Travel,26
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Employee,4
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Interest,33
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Net Capital Allowances,10
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Office and General Business,4
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,%Zero Premises,4
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Car and Travel,800
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Employee,131000
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Interest,1800
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Net Capital Allowances,1100
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Office and General Business,20200
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Other,22000
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Premises,25100
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Tot Expenses,202000
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Tot Gross Earnings,304400
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Tot Income Before Tax,102400
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Average Total Expenses,202000
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,EER,66.4
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Estimated Population,200
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Income Before Tax Standard Error,2712
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Median Income Before Tax,102800
Contractor,PMS,UK,Non-dispensing,All,All,All,Greater Manchester,All,,,,,Sample Count,100
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Car and Travel,1.5
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Employee,0.8
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Interest,34.6
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Car and Travel,800
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Employee,183200
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Interest,2700
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Net Capital Allowances,2200
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Office and General Business,23000
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Other,22700
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Premises,41600
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Expenses,276300
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Gross Earnings,391300
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Income Before Tax,115100
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Total Expenses,276300
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,EER,70.6
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Estimated Population,250
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Income Before Tax Standard Error,2725
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Median Income Before Tax,114500
Contractor,PMS,UK,Non-dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Sample Count,150
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Car and Travel,1.8
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Employee,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Interest,28.1
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Net Capital Allowances,3.5
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Other,1.8
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Employee,202900
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Interest,5500
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Net Capital Allowances,2600
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Office and General Business,29200
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Other,41100
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Premises,41600
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Expenses,323700
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Gross Earnings,453400
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Income Before Tax,129700
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Total Expenses,323700
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,EER,71.4
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Estimated Population,100
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Income Before Tax Standard Error,4870
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Median Income Before Tax,119400
Contractor,PMS,UK,Non-dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Sample Count,50
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Car and Travel,11
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Employee,1
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Interest,48
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Net Capital Allowances,3
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Other,1
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Premises,1
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Car and Travel,1300
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Employee,145900
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Interest,1400
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Net Capital Allowances,2800
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Office and General Business,20200
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Other,26900
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Premises,26500
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Expenses,224800
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Gross Earnings,347400
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Income Before Tax,122600
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Total Expenses,224800
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,EER,64.7
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Estimated Population,200
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Income Before Tax Standard Error,3628
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Median Income Before Tax,109500
Contractor,PMS,UK,Non-dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Sample Count,100
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Car and Travel,8.4
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Employee,2.6
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Interest,57.2
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Net Capital Allowances,6.8
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Office and General Business,1.6
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Other,1.2
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,%Zero Premises,1.6
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Car and Travel,1600
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Employee,180300
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Interest,2200
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Net Capital Allowances,2500
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Office and General Business,28300
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Other,31900
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Premises,42100
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Tot Expenses,288800
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Tot Gross Earnings,426100
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Tot Income Before Tax,137300
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Average Total Expenses,288800
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,EER,67.8
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Estimated Population,1350
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Income Before Tax Standard Error,1691
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Median Income Before Tax,124500
Contractor,PMS,UK,Non-dispensing,All,All,All,London,All,,,,,Sample Count,750
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Car and Travel,12.1
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Employee,0.4
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Interest,55.2
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Net Capital Allowances,4.5
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Office and General Business,0.4
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,%Zero Premises,0.4
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Car and Travel,800
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Employee,147600
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Interest,1300
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Net Capital Allowances,2000
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Office and General Business,20200
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Other,21100
