"Practice.Code","IMD","Year"
"M86002",36.7646149,2023
"M86003",27.7901824,2010
"M86003",27.622797324,2011
"M86003",27.455412248,2012
"M86003",27.288027172,2013
"M86003",27.120642096,2014
"M86003",26.95325702,2015
"M86003",25.91821253,2016
"M86003",24.88316804,2017
"M86003",23.84812355,2018
"M86003",22.81307906,2019
"M86003",22.81307906,2020
"M86003",22.81307906,2021
"M86003",22.81307906,2022
"M86003",22.81307906,2023
"M86004",12.829241,2010
"M86004",12.891940328,2011
"M86004",12.954639656,2012
"M86004",13.017338984,2013
"M86004",13.080038312,2014
"M86004",13.14273764,2015
"M86004",13.3928103675,2016
"M86004",13.642883095,2017
"M86004",13.8929558225,2018
"M86004",14.14302855,2019
"M86004",14.14302855,2020
"M86004",14.14302855,2021
"M86004",14.14302855,2022
"M86004",14.14302855,2023
"M86005",35.16811656,2010
"M86005",35.485525592,2011
"M86005",35.802934624,2012
"M86005",36.120343656,2013
"M86005",36.437752688,2014
"M86005",36.75516172,2015
"M86005",35.965507955,2016
"M86005",35.17585419,2017
"M86005",34.386200425,2018
"M86005",33.59654666,2019
"M86005",33.59654666,2020
"M86005",33.59654666,2021
"M86005",33.59654666,2022
"M86005",33.59654666,2023
"M86006",21.55804518,2010
"M86006",21.350262266,2011
"M86006",21.142479352,2012
"M86006",20.934696438,2013
"M86006",20.726913524,2014
"M86006",20.51913061,2015
"M86006",19.9460602725,2016
"M86006",19.372989935,2017
"M86006",18.7999195975,2018
"M86006",18.22684926,2019
"M86006",18.22684926,2020
"M86006",18.22684926,2021
"M86006",18.22684926,2022
"M86006",18.22684926,2023
"M86007",15.6634773,2010
"M86007",15.385887244,2011
"M86007",15.108297188,2012
"M86007",14.830707132,2013
"M86007",14.553117076,2014
"M86007",14.27552702,2015
"M86007",13.8206929325,2016
"M86007",13.365858845,2017
"M86007",12.9110247575,2018
"M86007",12.45619067,2019
"M86007",12.45619067,2020
"M86007",12.45619067,2021
"M86007",12.45619067,2022
"M86007",12.45619067,2023
"M86008",27.15746882,2010
"M86008",27.056758504,2011
"M86008",26.956048188,2012
"M86008",26.855337872,2013
"M86008",26.754627556,2014
"M86008",26.65391724,2015
"M86008",26.6087550425,2016
"M86008",26.563592845,2017
"M86008",26.5184306475,2018
"M86008",26.47326845,2019
"M86008",26.47326845,2020
"M86008",26.47326845,2021
"M86008",26.47326845,2022
"M86008",26.47326845,2023
"M86009",32.2629456,2010
"M86009",32.197468158,2011
"M86009",32.131990716,2012
"M86009",32.066513274,2013
"M86009",32.001035832,2014
"M86009",31.93555839,2015
"M86009",30.8773193225,2016
"M86009",29.819080255,2017
"M86009",28.7608411875,2018
"M86009",27.70260212,2019
"M86009",27.70260212,2020
"M86009",27.70260212,2021
"M86009",27.70260212,2022
"M86009",27.70260212,2023
"M86010",20.84478562,2010
"M86010",21.723555394,2011
"M86010",22.602325168,2012
"M86010",23.481094942,2013
"M86010",24.359864716,2014
"M86010",25.23863449,2015
"M86010",25.04942572,2016
"M86010",24.86021695,2017
"M86010",24.67100818,2018
"M86010",24.48179941,2019
"M86010",24.48179941,2020
"M86010",24.48179941,2021
"M86010",24.48179941,2022
"M86010",24.48179941,2023
"M86011",40.24648321,2010
"M86011",40.849176936,2011
"M86011",41.451870662,2012
"M86011",42.054564388,2013
"M86011",42.657258114,2014
"M86011",43.25995184,2015
"M86012",36.4759177,2010
"M86012",36.825693734,2011
"M86012",37.175469768,2012
"M86012",37.525245802,2013
"M86012",37.875021836,2014
"M86012",38.22479787,2015
"M86012",37.28656015,2016
"M86012",36.34832243,2017
"M86012",35.41008471,2018
"M86012",34.47184699,2019
"M86012",34.47184699,2020
"M86012",34.47184699,2021
"M86012",34.47184699,2022
"M86012",34.47184699,2023
"M86013",24.31527835,2010
"M86013",24.599497286,2011
"M86013",24.883716222,2012
"M86013",25.167935158,2013
"M86013",25.452154094,2014
"M86013",25.73637303,2015
"M86013",25.3001980225,2016
"M86013",24.864023015,2017
"M86013",24.4278480075,2018
"M86013",23.991673,2019
"M86013",23.991673,2020
"M86013",23.991673,2021
"M86013",23.991673,2022
"M86013",23.991673,2023
"M86014",23.88863045,2010
"M86014",23.74198323,2011
"M86014",23.59533601,2012
"M86014",23.44868879,2013
"M86014",23.30204157,2014
"M86014",23.15539435,2015
"M86014",22.98690927,2016
"M86014",22.81842419,2017
"M86014",22.64993911,2018
"M86014",22.48145403,2019
"M86014",22.48145403,2020
"M86014",22.48145403,2021
"M86014",22.48145403,2022
"M86014",22.48145403,2023
"M86015",27.00529391,2010
"M86015",26.931502828,2011
"M86015",26.857711746,2012
"M86015",26.783920664,2013
"M86015",26.710129582,2014
"M86015",26.6363385,2015
"M86015",25.918791375,2016
"M86015",25.20124425,2017
"M86015",24.483697125,2018
"M86015",23.76615,2019
"M86015",23.76615,2020
"M86015",23.76615,2021
"M86015",23.76615,2022
"M86015",23.76615,2023
"M86016",43.73941203,2010
"M86016",43.607843378,2011
"M86016",43.476274726,2012
"M86016",43.344706074,2013
"M86016",43.213137422,2014
"M86016",43.08156877,2015
"M86016",41.8878466525,2016
"M86016",40.694124535,2017
"M86016",39.5004024175,2018
"M86016",38.3066803,2019
"M86016",38.3066803,2020
"M86016",38.3066803,2021
"M86016",38.3066803,2022
"M86016",38.3066803,2023
"M86017",29.91732785,2010
"M86017",29.574077636,2011
"M86017",29.230827422,2012
"M86017",28.887577208,2013
"M86017",28.544326994,2014
"M86017",28.20107678,2015
"M86017",27.1990288025,2016
"M86017",26.196980825,2017
"M86017",25.1949328475,2018
"M86017",24.19288487,2019
"M86017",24.19288487,2020
"M86017",24.19288487,2021
"M86017",24.19288487,2022
"M86017",24.19288487,2023
"M86018",20.96281136,2010
"M86018",20.981979792,2011
"M86018",21.001148224,2012
"M86018",21.020316656,2013
"M86018",21.039485088,2014
"M86018",21.05865352,2015
"M86018",21.0440693875,2016
"M86018",21.029485255,2017
"M86018",21.0149011225,2018
"M86018",21.00031699,2019
"M86018",21.00031699,2020
"M86018",21.00031699,2021
"M86018",21.00031699,2022
"M86018",21.00031699,2023
"M86019",21.34771447,2010
"M86019",21.545824226,2011
"M86019",21.743933982,2012
"M86019",21.942043738,2013
"M86019",22.140153494,2014
"M86019",22.33826325,2015
"M86019",21.9378270775,2016
"M86019",21.537390905,2017
"M86019",21.1369547325,2018
"M86019",20.73651856,2019
"M86019",20.73651856,2020
"M86019",20.73651856,2021
"M86019",20.73651856,2022
"M86019",20.73651856,2023
"M86020",53.86638408,2010
"M86020",54.494348368,2011
"M86020",55.122312656,2012
"M86020",55.750276944,2013
"M86020",56.378241232,2014
"M86020",57.00620552,2015
"M86020",55.4009272225,2016
"M86020",53.795648925,2017
"M86020",52.1903706275,2018
"M86020",50.58509233,2019
"M86020",50.58509233,2020
"M86020",50.58509233,2021
"M86020",50.58509233,2022
"M86020",50.58509233,2023
"M86021",22.0878102,2010
"M86021",21.992678754,2011
"M86021",21.897547308,2012
"M86021",21.802415862,2013
"M86021",21.707284416,2014
"M86021",21.61215297,2015
"M86021",21.635762455,2016
"M86021",21.65937194,2017
"M86021",21.682981425,2018
"M86021",21.70659091,2019
"M86021",21.70659091,2020
"M86021",21.70659091,2021
"M86021",21.70659091,2022
"M86021",21.70659091,2023
"M86022",36.1542121,2010
"M86022",35.6951936,2011
"M86022",35.2361751,2012
"M86022",34.7771566,2013
"M86022",34.3181381,2014
"M86022",33.8591196,2015
"M86023",25.31401725,2010
"M86023",24.931546214,2011
"M86023",24.549075178,2012
"M86023",24.166604142,2013
"M86023",23.784133106,2014
"M86023",23.40166207,2015
"M86023",23.1188084175,2016
"M86023",22.835954765,2017
"M86023",22.5531011125,2018
"M86023",22.27024746,2019
"M86023",22.27024746,2020
"M86023",22.27024746,2021
"M86023",22.27024746,2022
"M86023",22.27024746,2023
"M86026",36.80751147,2010
"M86026",36.566199814,2011
"M86026",36.324888158,2012
"M86026",36.083576502,2013
"M86026",35.842264846,2014
"M86026",35.60095319,2015
"M86027",17.1739607,2010
"M86027",17.121323962,2011
"M86027",17.068687224,2012
"M86027",17.016050486,2013
"M86027",16.963413748,2014
"M86027",16.91077701,2015
"M86027",16.718857045,2016
"M86027",16.52693708,2017
"M86027",16.335017115,2018
"M86027",16.14309715,2019
"M86027",16.14309715,2020
"M86027",16.14309715,2021
"M86027",16.14309715,2022
"M86027",16.14309715,2023
"M86028",39.95619539,2010
"M86028",40.175419638,2011
"M86028",40.394643886,2012
"M86028",40.613868134,2013
"M86028",40.833092382,2014
"M86028",41.05231663,2015
"M86028",39.9722533025,2016
"M86028",38.892189975,2017
"M86028",37.8121266475,2018
"M86028",36.73206332,2019
"M86028",36.73206332,2020
"M86028",36.73206332,2021
"M86028",36.73206332,2022
"M86028",36.73206332,2023
"M86029",16.51326164,2010
"M86029",16.758959346,2011
"M86029",17.004657052,2012
"M86029",17.250354758,2013
"M86029",17.496052464,2014
"M86029",17.74175017,2015
"M86029",17.6298442975,2016
"M86029",17.517938425,2017
"M86029",17.4060325525,2018
"M86029",17.29412668,2019
"M86029",17.29412668,2020
"M86029",17.29412668,2021
"M86029",17.29412668,2022
"M86029",17.29412668,2023
"M86030",14.58937769,2010
"M86030",14.76628623,2011
"M86030",14.94319477,2012
"M86030",15.12010331,2013
"M86030",15.29701185,2014
"M86030",15.47392039,2015
"M86030",15.1744641,2016
"M86030",14.87500781,2017
"M86030",14.57555152,2018
"M86030",14.27609523,2019
"M86030",14.27609523,2020
"M86030",14.27609523,2021
"M86030",14.27609523,2022
"M86030",14.27609523,2023
"M86032",27.72811517,2010
"M86032",27.802735582,2011
"M86032",27.877355994,2012
"M86032",27.951976406,2013
"M86032",28.026596818,2014
"M86032",28.10121723,2015
"M86032",27.95327893,2016
"M86032",27.80534063,2017
"M86032",27.65740233,2018
"M86032",27.50946403,2019
"M86032",27.50946403,2020
"M86032",27.50946403,2021
"M86032",27.50946403,2022
"M86032",27.50946403,2023
"M86033",43.32618539,2010
"M86033",43.42535034,2011
"M86033",43.52451529,2012
"M86033",43.62368024,2013
"M86033",43.72284519,2014
"M86033",43.82201014,2015
"M86033",42.337948635,2016
"M86033",40.85388713,2017
"M86033",39.369825625,2018
"M86033",37.88576412,2019
"M86033",37.88576412,2020
"M86033",37.88576412,2021
"M86033",37.88576412,2022
"M86033",37.88576412,2023
"M86034",20.09286433,2010
"M86034",20.492837592,2011
"M86034",20.892810854,2012
"M86034",21.292784116,2013
"M86034",21.692757378,2014
"M86034",22.09273064,2015
"M86034",22.1115137,2016
"M86034",22.13029676,2017
"M86034",22.14907982,2018
"M86034",22.16786288,2019
"M86034",22.16786288,2020
"M86034",22.16786288,2021
"M86034",22.16786288,2022
"M86034",22.16786288,2023
"M86035",41.07545899,2010
"M86035",41.809618778,2011
"M86035",42.543778566,2012
"M86035",43.277938354,2013
"M86035",44.012098142,2014
"M86035",44.74625793,2015
"M86035",43.7443248375,2016
"M86035",42.742391745,2017
"M86035",41.7404586525,2018
"M86035",40.73852556,2019
"M86035",40.73852556,2020
"M86035",40.73852556,2021
"M86035",40.73852556,2022
"M86035",40.73852556,2023
"M86037",20.62575648,2010
"M86037",20.48750111,2011
"M86037",20.34924574,2012
"M86037",20.21099037,2013
"M86037",20.072735,2014
"M86037",19.93447963,2015
"M86037",19.2952289525,2016
"M86037",18.655978275,2017
"M86037",18.0167275975,2018
"M86037",17.37747692,2019
"M86037",17.37747692,2020
"M86037",17.37747692,2021
"M86037",17.37747692,2022
"M86037",17.37747692,2023
"M86038",19.55586373,2010
"M86038",19.988313246,2011
"M86038",20.420762762,2012
"M86038",20.853212278,2013
"M86038",21.285661794,2014
"M86038",21.71811131,2015
"M86038",21.07567678,2016
"M86038",20.43324225,2017
"M86038",19.79080772,2018
"M86038",19.14837319,2019
"M86038",19.14837319,2020
"M86038",19.14837319,2021
"M86038",19.14837319,2022
"M86038",19.14837319,2023
"M86039",13.41876774,2010
"M86039",13.193746812,2011
"M86039",12.968725884,2012
"M86039",12.743704956,2013
"M86039",12.518684028,2014
"M86039",12.2936631,2015
"M86039",12.34309234,2016
"M86039",12.39252158,2017
"M86039",12.44195082,2018
"M86039",12.49138006,2019
"M86039",12.49138006,2020
"M86039",12.49138006,2021
"M86039",12.49138006,2022
"M86039",12.49138006,2023
"M86040",20.22465417,2010
"M86040",20.443132018,2011
"M86040",20.661609866,2012
"M86040",20.880087714,2013
"M86040",21.098565562,2014
"M86040",21.31704341,2015
"M86040",21.1196754825,2016
"M86040",20.922307555,2017
"M86040",20.7249396275,2018
"M86040",20.5275717,2019
"M86040",20.5275717,2020
"M86040",20.5275717,2021
"M86040",20.5275717,2022
"M86040",20.5275717,2023
"M86041",24.39306718,2010
"M86041",24.786727658,2011
"M86041",25.180388136,2012
"M86041",25.574048614,2013
"M86041",25.967709092,2014
"M86041",26.36136957,2015
"M86041",26.69855982,2016
"M86041",27.03575007,2017
"M86041",27.37294032,2018
"M86041",27.71013057,2019
"M86041",27.71013057,2020
"M86041",27.71013057,2021
"M86041",27.71013057,2022
"M86041",27.71013057,2023
"M86043",10.04418753,2010
"M86044",31.02105151,2010
"M86044",30.643335388,2011
"M86044",30.265619266,2012
"M86044",29.887903144,2013
"M86044",29.510187022,2014
"M86044",29.1324709,2015
"M86044",28.3652597525,2016
"M86044",27.598048605,2017
"M86044",26.8308374575,2018
"M86044",26.06362631,2019
"M86044",26.06362631,2020
"M86044",26.06362631,2021
"M86044",26.06362631,2022
"M86044",26.06362631,2023
"M86045",39.31979263,2010
"M86045",39.115254578,2011
"M86045",38.910716526,2012
"M86045",38.706178474,2013
"M86045",38.501640422,2014
"M86045",38.29710237,2015
"M86045",37.2671632025,2016
"M86045",36.237224035,2017
"M86045",35.2072848675,2018
"M86045",34.1773457,2019
"M86045",34.1773457,2020
"M86045",34.1773457,2021
"M86045",34.1773457,2022
"M86045",34.1773457,2023
"M86046",24.34630406,2010
"M86046",24.176364538,2011
"M86046",24.006425016,2012
"M86046",23.836485494,2013
"M86046",23.666545972,2014
"M86046",23.49660645,2015
"M86046",22.90886025,2016
"M86046",22.32111405,2017
"M86046",21.73336785,2018
"M86046",21.14562165,2019
"M86046",21.14562165,2020
"M86046",21.14562165,2021
"M86046",21.14562165,2022
"M86046",21.14562165,2023
"M86048",32.90478265,2010
"M86048",33.070189062,2011
"M86048",33.235595474,2012
"M86048",33.401001886,2013
"M86048",33.566408298,2014
"M86048",33.73181471,2015
"M86048",33.229305995,2016
"M86048",32.72679728,2017
"M86048",32.224288565,2018
"M86048",31.72177985,2019
"M86048",31.72177985,2020
"M86048",31.72177985,2021
"M86048",31.72177985,2022
"M86048",31.72177985,2023
"M86604",30.61046764,2010
"M86604",33.785814112,2011
"M86604",36.961160584,2012
"M86604",40.136507056,2013
"M86604",43.311853528,2014
"M86604",46.4872,2015
"M86605",22.10745718,2010
"M86605",22.307212212,2011
"M86605",22.506967244,2012
"M86605",22.706722276,2013
"M86605",22.906477308,2014
"M86605",23.10623234,2015
"M86605",22.7690279125,2016
"M86605",22.431823485,2017
"M86605",22.0946190575,2018
"M86605",21.75741463,2019
"M86605",21.75741463,2020
"M86605",21.75741463,2021
"M86605",21.75741463,2022
"M86605",21.75741463,2023
"M86607",30.71123877,2010
"M86607",31.10376068,2011
"M86607",31.49628259,2012
"M86607",31.8888045,2013
"M86607",32.28132641,2014
"M86607",32.67384832,2015
"M86610",31.68989827,2010
"M86610",31.31050954,2011
"M86610",30.93112081,2012
"M86610",30.55173208,2013
"M86610",30.17234335,2014
"M86610",29.79295462,2015
"M86610",28.8096897525,2016
"M86610",27.826424885,2017
"M86610",26.8431600175,2018
"M86610",25.85989515,2019
"M86610",25.85989515,2020
"M86610",25.85989515,2021
"M86610",25.85989515,2022
"M86610",25.85989515,2023
"M86612",42.10895993,2010
"M86612",41.972167944,2011
"M86612",41.835375958,2012
"M86612",41.698583972,2013
"M86612",41.561791986,2014
"M86612",41.425,2015
"M86612",40.30388749,2016
"M86612",39.18277498,2017
"M86612",38.06166247,2018
"M86612",36.94054996,2019
"M86612",36.94054996,2020
"M86612",36.94054996,2021
"M86612",36.94054996,2022
"M86612",36.94054996,2023
"M86613",38.30613104,2010
"M86613",37.604188004,2011
"M86613",36.902244968,2012
"M86613",36.200301932,2013
"M86613",35.498358896,2014
"M86613",34.79641586,2015
"M86613",33.7379265325,2016
"M86613",32.679437205,2017
"M86613",31.6209478775,2018
"M86613",30.56245855,2019
"M86613",30.56245855,2020
"M86613",30.56245855,2021
"M86613",30.56245855,2022
"M86613",30.56245855,2023
"M86617",35.4121387,2010
"M86617",35.434551118,2011
"M86617",35.456963536,2012
"M86617",35.479375954,2013
"M86617",35.501788372,2014
"M86617",35.52420079,2015
"M86617",34.45499641,2016
"M86617",33.38579203,2017
"M86617",32.31658765,2018
"M86617",31.24738327,2019
"M86617",31.24738327,2020
"M86617",31.24738327,2021
"M86617",31.24738327,2022
"M86617",31.24738327,2023
"M86619",41.5046613,2010
"M86621",43.81424023,2010
"M86621",43.288863118,2011
"M86621",42.763486006,2012
"M86621",42.238108894,2013
"M86621",41.712731782,2014
"M86621",41.18735467,2015
"M86622",12.414757,2010
"M86622",12.678597894,2011
"M86622",12.942438788,2012
"M86622",13.206279682,2013
"M86622",13.470120576,2014
"M86622",13.73396147,2015
"M86622",13.6895703925,2016
"M86622",13.645179315,2017
"M86622",13.6007882375,2018
"M86622",13.55639716,2019
"M86622",13.55639716,2020
"M86622",13.55639716,2021
"M86622",13.55639716,2022
"M86622",13.55639716,2023
"M86624",34.3928502,2010
"M86624",34.523950898,2011
"M86624",34.655051596,2012
"M86624",34.786152294,2013
"M86624",34.917252992,2014
"M86624",35.04835369,2015
"M86624",34.560415005,2016
"M86624",34.07247632,2017
"M86624",33.584537635,2018
"M86624",33.09659895,2019
"M86624",33.09659895,2020
"M86624",33.09659895,2021
"M86624",33.09659895,2022
"M86624",33.09659895,2023
"M86627",46.76982844,2010
"M86627",45.155153386,2011
"M86627",43.540478332,2012
"M86627",41.925803278,2013
"M86627",40.311128224,2014
"M86627",38.69645317,2015
"M86627",37.8935082525,2016
"M86627",37.090563335,2017
"M86627",36.2876184175,2018
"M86627",35.4846735,2019
"M86627",35.4846735,2020
"M86627",35.4846735,2021
"M86627",35.4846735,2022
"M86627",35.4846735,2023
"M86629",24.5546912,2010
"M86629",24.68607607,2011
"M86629",24.81746094,2012
"M86629",24.94884581,2013
"M86629",25.08023068,2014
"M86629",25.21161555,2015
"M86630",48.58258603,2010
"M86633",41.23228602,2010
"M86633",41.235563112,2011
"M86633",41.238840204,2012
"M86633",41.242117296,2013
"M86633",41.245394388,2014
"M86633",41.24867148,2015
"M86633",40.409123425,2016
"M86633",39.56957537,2017
"M86633",38.730027315,2018
"M86633",37.89047926,2019
"M86633",37.89047926,2020
"M86633",37.89047926,2021
"M86633",37.89047926,2022
"M86633",37.89047926,2023
"M86634",43.90859748,2010
"M86638",24.39954071,2010
"M86638",24.288928108,2011
"M86638",24.178315506,2012
"M86638",24.067702904,2013
"M86638",23.957090302,2014
"M86638",23.8464777,2015
"M86638",23.6343682575,2016
"M86638",23.422258815,2017
"M86638",23.2101493725,2018
"M86638",22.99803993,2019
"M86638",22.99803993,2020
"M86638",22.99803993,2021
"M86638",22.99803993,2022
"M86638",22.99803993,2023
"M87001",14.44203583,2010
"M87001",14.270223824,2011
"M87001",14.098411818,2012
"M87001",13.926599812,2013
"M87001",13.754787806,2014
"M87001",13.5829758,2015
"M87001",13.8869626675,2016
"M87001",14.190949535,2017
"M87001",14.4949364025,2018
"M87001",14.79892327,2019
"M87001",14.79892327,2020
"M87001",14.79892327,2021
"M87001",14.79892327,2022
"M87001",14.79892327,2023
"M87002",11.96364619,2010
"M87002",11.856635978,2011
"M87002",11.749625766,2012
"M87002",11.642615554,2013
"M87002",11.535605342,2014
"M87002",11.42859513,2015
"M87003",10.58166732,2010
"M87003",10.47968462,2011
"M87003",10.37770192,2012
"M87003",10.27571922,2013
"M87003",10.17373652,2014
"M87003",10.07175382,2015
"M87003",10.26291685,2016
"M87003",10.45407988,2017
"M87003",10.64524291,2018
"M87003",10.83640594,2019
"M87003",10.83640594,2020
"M87003",10.83640594,2021
"M87003",10.83640594,2022
"M87003",10.83640594,2023
"M87005",17.7582251,2010
"M87005",17.773457332,2011
"M87005",17.788689564,2012
"M87005",17.803921796,2013
"M87005",17.819154028,2014
"M87005",17.83438626,2015
"M87005",18.1938469925,2016
"M87005",18.553307725,2017
"M87005",18.9127684575,2018
"M87005",19.27222919,2019
"M87005",19.27222919,2020
"M87005",19.27222919,2021
"M87005",19.27222919,2022
"M87005",19.27222919,2023
"M87006",33.85793978,2010
"M87006",33.585522316,2011
"M87006",33.313104852,2012
"M87006",33.040687388,2013
"M87006",32.768269924,2014
"M87006",32.49585246,2015
"M87006",32.789538945,2016
"M87006",33.08322543,2017
"M87006",33.376911915,2018
"M87006",33.6705984,2019
"M87006",33.6705984,2020
"M87006",33.6705984,2021
"M87006",33.6705984,2022
"M87006",33.6705984,2023
"M87007",21.70665501,2010
"M87007",21.617203886,2011
"M87007",21.527752762,2012
"M87007",21.438301638,2013
"M87007",21.348850514,2014
"M87007",21.25939939,2015
"M87007",21.4734579475,2016
"M87007",21.687516505,2017
"M87007",21.9015750625,2018
"M87007",22.11563362,2019
"M87007",22.11563362,2020
"M87007",22.11563362,2021
"M87007",22.11563362,2022
"M87007",22.11563362,2023
"M87008",17.78670131,2010
"M87008",17.498770986,2011
"M87008",17.210840662,2012
"M87008",16.922910338,2013
"M87008",16.634980014,2014
"M87008",16.34704969,2015
"M87008",16.7242768125,2016
"M87008",17.101503935,2017
"M87008",17.4787310575,2018
"M87008",17.85595818,2019
"M87008",17.85595818,2020
"M87008",17.85595818,2021
"M87008",17.85595818,2022
"M87008",17.85595818,2023
"M87009",25.32841177,2010
"M87009",25.30757808,2011
"M87009",25.28674439,2012
"M87009",25.2659107,2013
"M87009",25.24507701,2014
"M87009",25.22424332,2015
"M87009",25.670361555,2016
"M87009",26.11647979,2017
"M87009",26.562598025,2018
"M87009",27.00871626,2019
"M87009",27.00871626,2020
"M87009",27.00871626,2021
"M87009",27.00871626,2022
"M87009",27.00871626,2023
"M87010",30.11766826,2010
"M87010",30.697298822,2011
"M87010",31.276929384,2012
"M87010",31.856559946,2013
"M87010",32.436190508,2014
"M87010",33.01582107,2015
"M87010",33.5246108375,2016
"M87010",34.033400605,2017
"M87010",34.5421903725,2018
"M87010",35.05098014,2019
"M87010",35.05098014,2020
"M87010",35.05098014,2021
"M87010",35.05098014,2022
"M87010",35.05098014,2023
"M87011",15.95179508,2010
"M87011",15.846419714,2011
"M87011",15.741044348,2012
"M87011",15.635668982,2013
"M87011",15.530293616,2014
"M87011",15.42491825,2015
"M87011",15.5328282225,2016
"M87011",15.640738195,2017
"M87011",15.7486481675,2018
"M87011",15.85655814,2019
"M87011",15.85655814,2020
"M87011",15.85655814,2021
"M87011",15.85655814,2022
"M87011",15.85655814,2023
"M87012",40.89423058,2010
"M87012",40.867140824,2011
"M87012",40.840051068,2012
"M87012",40.812961312,2013
"M87012",40.785871556,2014
"M87012",40.7587818,2015
"M87012",40.8418145125,2016
"M87012",40.924847225,2017
"M87012",41.0078799375,2018
"M87012",41.09091265,2019
"M87012",41.09091265,2020
"M87012",41.09091265,2021
"M87012",41.09091265,2022
"M87012",41.09091265,2023
"M87013",31.95573178,2010
"M87013",31.693087912,2011
"M87013",31.430444044,2012
"M87013",31.167800176,2013
"M87013",30.905156308,2014
"M87013",30.64251244,2015
"M87013",30.9565755525,2016
"M87013",31.270638665,2017
"M87013",31.5847017775,2018
"M87013",31.89876489,2019
"M87013",31.89876489,2020
"M87013",31.89876489,2021
"M87013",31.89876489,2022
"M87013",31.89876489,2023
"M87014",14.32621318,2010
"M87014",13.984037876,2011
"M87014",13.641862572,2012
"M87014",13.299687268,2013
"M87014",12.957511964,2014
"M87014",12.61533666,2015
"M87014",12.88108443,2016
"M87014",13.1468322,2017
"M87014",13.41257997,2018
"M87014",13.67832774,2019
"M87014",13.67832774,2020
"M87014",13.67832774,2021
"M87014",13.67832774,2022
"M87014",13.67832774,2023
"M87015",22.66123552,2010
"M87015",22.113836154,2011
"M87015",21.566436788,2012
"M87015",21.019037422,2013
"M87015",20.471638056,2014
"M87015",19.92423869,2015
"M87015",20.2166883575,2016
"M87015",20.509138025,2017
"M87015",20.8015876925,2018
"M87015",21.09403736,2019
"M87015",21.09403736,2020
"M87015",21.09403736,2021
"M87015",21.09403736,2022
"M87015",21.09403736,2023
"M87016",23.00023726,2010
"M87016",22.912985922,2011
"M87016",22.825734584,2012
"M87016",22.738483246,2013
"M87016",22.651231908,2014
"M87016",22.56398057,2015
"M87016",22.7653593875,2016
"M87016",22.966738205,2017
"M87016",23.1681170225,2018
"M87016",23.36949584,2019
"M87016",23.36949584,2020
"M87016",23.36949584,2021
"M87016",23.36949584,2022
"M87016",23.36949584,2023
"M87017",40.77210972,2010
"M87017",40.81471301,2011
"M87017",40.8573163,2012
"M87017",40.89991959,2013
"M87017",40.94252288,2014
"M87017",40.98512617,2015
"M87017",41.410324525,2016
"M87017",41.83552288,2017
"M87017",42.260721235,2018
"M87017",42.68591959,2019
"M87017",42.68591959,2020
"M87017",42.68591959,2021
"M87017",42.68591959,2022
"M87017",42.68591959,2023
"M87018",16.17801865,2010
"M87018",16.166359934,2011
"M87018",16.154701218,2012
"M87018",16.143042502,2013
"M87018",16.131383786,2014
"M87018",16.11972507,2015
"M87018",16.22394239,2016
"M87018",16.32815971,2017
"M87018",16.43237703,2018
"M87018",16.53659435,2019
"M87018",16.53659435,2020
"M87018",16.53659435,2021
"M87018",16.53659435,2022
"M87018",16.53659435,2023
"M87019",28.14120217,2010
"M87019",27.953411668,2011
"M87019",27.765621166,2012
"M87019",27.577830664,2013
"M87019",27.390040162,2014
"M87019",27.20224966,2015
"M87019",27.653264925,2016
"M87019",28.10428019,2017
"M87019",28.555295455,2018
"M87019",29.00631072,2019
"M87019",29.00631072,2020
"M87019",29.00631072,2021
"M87019",29.00631072,2022
"M87019",29.00631072,2023
"M87020",18.04409313,2010
"M87020",17.742104112,2011
"M87020",17.440115094,2012
"M87020",17.138126076,2013
"M87020",16.836137058,2014
"M87020",16.53414804,2015
"M87020",16.7344309925,2016
"M87020",16.934713945,2017
"M87020",17.1349968975,2018
"M87020",17.33527985,2019
"M87020",17.33527985,2020
"M87020",17.33527985,2021
"M87020",17.33527985,2022
"M87020",17.33527985,2023
"M87021",29.30584799,2010
"M87021",29.286472156,2011
"M87021",29.267096322,2012
"M87021",29.247720488,2013
"M87021",29.228344654,2014
"M87021",29.20896882,2015
"M87021",29.642682625,2016
"M87021",30.07639643,2017
"M87021",30.510110235,2018
"M87021",30.94382404,2019
"M87021",30.94382404,2020
"M87021",30.94382404,2021
"M87021",30.94382404,2022
"M87021",30.94382404,2023
"M87023",15.90681029,2010
"M87023",15.81894623,2011
"M87023",15.73108217,2012
"M87023",15.64321811,2013
"M87023",15.55535405,2014
"M87023",15.46748999,2015
"M87023",15.701941945,2016
"M87023",15.9363939,2017
"M87023",16.170845855,2018
"M87023",16.40529781,2019
"M87023",16.40529781,2020
"M87023",16.40529781,2021
"M87023",16.40529781,2022
"M87023",16.40529781,2023
"M87024",26.47740273,2010
"M87024",26.184807882,2011
"M87024",25.892213034,2012
"M87024",25.599618186,2013
"M87024",25.307023338,2014
"M87024",25.01442849,2015
"M87024",25.296790055,2016
"M87024",25.57915162,2017
"M87024",25.861513185,2018
"M87024",26.14387475,2019
"M87024",26.14387475,2020
"M87024",26.14387475,2021
"M87024",26.14387475,2022
"M87024",26.14387475,2023
"M87025",37.23362988,2010
"M87025",37.403276208,2011
"M87025",37.572922536,2012
