Data_source,CENSUS_YEAR,CENSUS_MONTH,PCN_CODE,PCN_NAME,SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,ICB_NAME,COMM_REGION_CODE,COMM_REGION_NAME,STAFF_GROUP,STAFF_ROLE,DETAILED_STAFF_ROLE,FTE,UNIQUE_IDENTIFIER
NWRS Staff,2020,3,U31538,RHQ PCN,11M,NHS Gloucestershire ICB - 11M ,QR1,NHS Gloucestershire ICB,Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,69296
NWRS Staff,2020,3,U96202,DURHAM DALES PCN,84H,NHS North East and North Cumbria ICB - 84H County Durham,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3074
NWRS Staff,2020,3,U99255,TOWER HAMLETS NETWORK 4 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3070
NWRS Staff,2020,3,U08803,TOWER HAMLETS NETWORK 6 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,813
NWRS Staff,2020,3,U31538,RHQ PCN,11M,NHS Gloucestershire ICB - 11M ,QR1,NHS Gloucestershire ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.12,69297
NWRS Staff,2020,3,U08803,TOWER HAMLETS NETWORK 6 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3075
NWRS Staff,2020,3,U31538,RHQ PCN,11M,NHS Gloucestershire ICB - 11M ,QR1,NHS Gloucestershire ICB,Y58,South West,Directors,Medical Clinical Director,Clinical Director – Medical,0.25,69298
NWRS Staff,2020,3,U31538,RHQ PCN,11M,NHS Gloucestershire ICB - 11M ,QR1,NHS Gloucestershire ICB,Y58,South West,Other Admin/Non-clinical staff,Managers,Manager,0.2,69299
NWRS Staff,2020,3,U50771,TOWER HAMLETS NETWORK 1 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Admin/Non-clinical staff,Managers,Manager,0.6,3117
NWRS Staff,2020,3,U50771,TOWER HAMLETS NETWORK 1 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.6,3187
NWRS Staff,2020,3,U25707,TONE VALLEY PCN,11X,NHS Somerset ICB - 11X ,QSL,NHS Somerset ICB,Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.613333333,805
NWRS Staff,2020,3,U84379,NORTH HALIFAX PCN,02T,NHS West Yorkshire ICB - 02T Calderdale,QWO,NHS West Yorkshire ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,69300
NWRS Staff,2020,3,U84379,NORTH HALIFAX PCN,02T,NHS West Yorkshire ICB - 02T Calderdale,QWO,NHS West Yorkshire ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69301
NWRS Staff,2020,3,U84379,NORTH HALIFAX PCN,02T,NHS West Yorkshire ICB - 02T Calderdale,QWO,NHS West Yorkshire ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.666666667,69302
NWRS Staff,2020,3,U84379,NORTH HALIFAX PCN,02T,NHS West Yorkshire ICB - 02T Calderdale,QWO,NHS West Yorkshire ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.333333333,69303
NWRS Staff,2020,3,U84379,NORTH HALIFAX PCN,02T,NHS West Yorkshire ICB - 02T Calderdale,QWO,NHS West Yorkshire ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69304
NWRS Staff,2020,3,U88179,"FABB (FISHPONDS, AIR BALLOON and BEECHWOOD) PCN",15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.666666667,69305
NWRS Staff,2020,3,U51492,CLISSOLD PARK PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69306
NWRS Staff,2020,3,U02739,WHITLEY BAY PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.3,69307
NWRS Staff,2020,3,U05451,HACKNEY MARSHES PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69308
NWRS Staff,2020,3,U51492,CLISSOLD PARK PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.6,69309
NWRS Staff,2020,3,U84655,BARNET 1D PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3138
NWRS Staff,2020,3,U84655,BARNET 1D PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.6,3069
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3100
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3210
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3091
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,832
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.853333333,661
NWRS Staff,2020,3,U35438,BARNET 4 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3198
NWRS Staff,2020,3,U35438,BARNET 4 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,765
NWRS Staff,2020,3,U30079,BARNET 6 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3188
NWRS Staff,2020,3,U30079,BARNET 6 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3066
NWRS Staff,2020,3,U30079,BARNET 6 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.666666667,870
NWRS Staff,2020,3,U33392,BARNET 2 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3071
NWRS Staff,2020,3,U21268,HACKNEY DOWNS PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69310
NWRS Staff,2020,3,U47655,DIDCOT PCN,10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q Oxfordshire",QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",Y59,South East,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3154
NWRS Staff,2020,3,U78604,CHRISTCHURCH PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.36,3121
NWRS Staff,2020,3,U76444,EXETER WEST PCN,15N,NHS Devon ICB - 15N ,QJK,NHS Devon ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.373333333,69311
NWRS Staff,2020,3,U78604,CHRISTCHURCH PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.64,3127
NWRS Staff,2020,3,U78604,CHRISTCHURCH PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.8,3151
NWRS Staff,2020,3,U78604,CHRISTCHURCH PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.48,3163
NWRS Staff,2020,3,U78604,CHRISTCHURCH PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.346666667,3167
NWRS Staff,2020,3,U02739,WHITLEY BAY PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.226666667,32504
NWRS Staff,2020,3,U65941,WOODLANDS PCN,06H,NHS Cambridgeshire and Peterborough ICB - 06H ,QUE,NHS Cambridgeshire and Peterborough ICB,Y61,East of England,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69312
NWRS Staff,2020,3,U93148,"CHIPPENHAM, CORSHAM and BOX PCN",92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.933333333,3129
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.533333333,69313
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.666666667,69314
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.6,69315
NWRS Staff,2020,3,U52297,SUNDERLAND EAST PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.96,69316
NWRS Staff,2020,3,U52297,SUNDERLAND EAST PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69317
NWRS Staff,2020,3,U52297,SUNDERLAND EAST PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69318
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69319
NWRS Staff,2020,3,U93573,THE BRIDGE MK PCN,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y ",QHG,"NHS Bedfordshire, Luton and Milton Keynes ICB",Y61,East of England,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.96,69320
NWRS Staff,2020,3,U84655,BARNET 1D PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.146666667,8006
NWRS Staff,2020,3,U84655,BARNET 1D PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.146666667,3080
NWRS Staff,2020,3,U33392,BARNET 2 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.293333333,11760
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.293333333,24223
NWRS Staff,2020,3,U58538,BARNET 3 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.293333333,8103
NWRS Staff,2020,3,U35438,BARNET 4 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.12,58241
NWRS Staff,2020,3,U35438,BARNET 4 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.12,3082
NWRS Staff,2020,3,U30079,BARNET 6 PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.24,46615
NWRS Staff,2020,3,U12563,RUSHCLIFFE PCN,52R,NHS Nottingham and Nottinghamshire ICB - 52R Nottingham & Nottinghamshire,QT1,NHS Nottingham and Nottinghamshire ICB,Y60,Midlands,Directors,Medical Clinical Director,Clinical Director – Medical,0.109333333,20198
NWRS Staff,2020,3,U23714,REDCAR COASTAL PCN,16C,NHS North East and North Cumbria ICB - 16C Tees Valley,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,3133
NWRS Staff,2020,3,U88179,"FABB (FISHPONDS, AIR BALLOON and BEECHWOOD) PCN",15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.6,69321
NWRS Staff,2020,3,U53317,WOKING WISE 2 PCN,92A,NHS Surrey Heartlands ICB - 92A ,QXU,NHS Surrey Heartlands ICB,Y59,South East,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,69322
NWRS Staff,2020,3,U66368,NORTH TRAFFORD PCN,02A,NHS Greater Manchester ICB - 02A Trafford,QOP,NHS Greater Manchester ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,3180
NWRS Staff,2020,3,U27026,GRAVESEND CENTRAL PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Directors,Medical Clinical Director,Clinical Director – Medical,0.986666667,46886
NWRS Staff,2020,3,U66368,NORTH TRAFFORD PCN,02A,NHS Greater Manchester ICB - 02A Trafford,QOP,NHS Greater Manchester ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,3114
NWRS Staff,2020,3,U66368,NORTH TRAFFORD PCN,02A,NHS Greater Manchester ICB - 02A Trafford,QOP,NHS Greater Manchester ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.533333333,69323
NWRS Staff,2020,3,U43112,BROMLEY CONNECT PCN,72Q,NHS South East London ICB - 72Q ,QKK,NHS South East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.373333333,69324
NWRS Staff,2020,3,U93148,"CHIPPENHAM, CORSHAM and BOX PCN",92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,3215
NWRS Staff,2020,3,U47228,ABC PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69325
NWRS Staff,2020,3,U47228,ABC PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69326
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,69327
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.68,69328
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.56,69329
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69330
NWRS Staff,2020,3,U69720,COALFIELDS PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69331
NWRS Staff,2020,3,U69720,COALFIELDS PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.586666667,69332
NWRS Staff,2020,3,U69720,COALFIELDS PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69333
NWRS Staff,2020,3,U05458,SUNDERLAND WEST 2 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.706666667,69334
NWRS Staff,2020,3,U05458,SUNDERLAND WEST 2 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69335
NWRS Staff,2020,3,U05458,SUNDERLAND WEST 2 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69336
NWRS Staff,2020,3,U14646,SUNDERLAND WEST 1 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,69337
NWRS Staff,2020,3,U14646,SUNDERLAND WEST 1 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69338
NWRS Staff,2020,3,U55014,BRIGHTON CLUSTER 5 PCN,09D,NHS Sussex ICB - 09D Brighton and Hove,QNX,NHS Sussex ICB,Y59,South East,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,69339
NWRS Staff,2020,3,U58256,WELL STREET COMMON PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,69340
NWRS Staff,2020,3,U05451,HACKNEY MARSHES PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.92,69341
NWRS Staff,2020,3,U03810,ISLAND CITY PCN,10R,NHS Hampshire and Isle Of Wight ICB - 10R Portsmouth,QRL,NHS Hampshire and Isle Of Wight ICB,Y59,South East,Directors,Medical Clinical Director,Clinical Director – Medical,0.24,47920
NWRS Staff,2020,3,U03810,ISLAND CITY PCN,10R,NHS Hampshire and Isle Of Wight ICB - 10R Portsmouth,QRL,NHS Hampshire and Isle Of Wight ICB,Y59,South East,Directors,Non-clinical Director,Finance Director,0.026666667,69342
NWRS Staff,2020,3,U03810,ISLAND CITY PCN,10R,NHS Hampshire and Isle Of Wight ICB - 10R Portsmouth,QRL,NHS Hampshire and Isle Of Wight ICB,Y59,South East,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.16,69343
NWRS Staff,2020,3,U10386,WALLSEND PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Managers,Manager,1,3175
NWRS Staff,2020,3,U10386,WALLSEND PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,31930
NWRS Staff,2020,3,U10386,WALLSEND PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,3166
NWRS Staff,2020,3,U10033,NORTH EAST COASTAL PCN,06L,NHS Suffolk and North East Essex ICB - 06L Ipswich and East Suffolk,QJG,NHS Suffolk and North East Essex ICB,Y61,East of England,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.133333333,3194
NWRS Staff,2020,3,U10033,NORTH EAST COASTAL PCN,06L,NHS Suffolk and North East Essex ICB - 06L Ipswich and East Suffolk,QJG,NHS Suffolk and North East Essex ICB,Y61,East of England,Other Admin/Non-clinical staff,Managers,Senior Manager,0.186666667,3096
NWRS Staff,2020,3,U10033,NORTH EAST COASTAL PCN,06L,NHS Suffolk and North East Essex ICB - 06L Ipswich and East Suffolk,QJG,NHS Suffolk and North East Essex ICB,Y61,East of England,Directors,Medical Clinical Director,Clinical Director – Medical,0.266666667,3771
NWRS Staff,2020,3,U71739,NEWHAM CENTRAL 1 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3062
NWRS Staff,2020,3,U25707,TONE VALLEY PCN,11X,NHS Somerset ICB - 11X ,QSL,NHS Somerset ICB,Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.4,69344
NWRS Staff,2020,3,U99255,TOWER HAMLETS NETWORK 4 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.44,3137
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Directors,Medical Clinical Director,Clinical Director – Medical,0.133333333,9999
NWRS Staff,2020,3,U07605,BARNET 1W PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3186
NWRS Staff,2020,3,U07605,BARNET 1W PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3061
NWRS Staff,2020,3,U07605,BARNET 1W PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.173333333,7819
NWRS Staff,2020,3,U76908,GILLINGHAM SOUTH PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.986666667,3205
NWRS Staff,2020,3,U76908,GILLINGHAM SOUTH PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.8,3207
NWRS Staff,2020,3,U76908,GILLINGHAM SOUTH PCN,91Q,NHS Kent and Medway ICB - 91Q ,QKS,NHS Kent and Medway ICB,Y59,South East,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69345
NWRS Staff,2020,3,U41591,"HOLSWORTHY, BUDE and SURROUNDING VILLAGES PCN",15N,NHS Devon ICB - 15N ,QJK,NHS Devon ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.96,69346
NWRS Staff,2020,3,U43112,BROMLEY CONNECT PCN,72Q,NHS South East London ICB - 72Q ,QKK,NHS South East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69347
NWRS Staff,2020,3,U43112,BROMLEY CONNECT PCN,72Q,NHS South East London ICB - 72Q ,QKK,NHS South East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.32,69348
NWRS Staff,2020,3,U09521,OADBY and WIGSTON PCN,03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W East Leicestershire & Rutland",QK1,"NHS Leicester, Leicestershire and Rutland ICB",Y60,Midlands,Other Direct Patient Care staff,Pharmacy Technicians,Pharmacy Technician,1,69349
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,69350
NWRS Staff,2020,3,U43112,BROMLEY CONNECT PCN,72Q,NHS South East London ICB - 72Q ,QKK,NHS South East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.3,69351
NWRS Staff,2020,3,U43112,BROMLEY CONNECT PCN,72Q,NHS South East London ICB - 72Q ,QKK,NHS South East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.3,69352
